"Guilmant, Alexande"	"Guilmant, Alexandre"
"Guimant, Alexandre"	"Guilmant, Alexandre"
"Guilmaut"	"Guilmant "
"Albert Le Guillard"	"Guillard, Albert le"
"Pietro Alessandro Guglielmi"	"Guglielmi, Pietro Alessandro"
"José Maria Guervós"	"Guervós, José Maria"
"Gubaidulina, Sofia"	"Gubajdulina, Sofija Asgatovna"
"Grovlez, G."	"Grovlez, Gabriel"
"Grosrey, A."	"Grosrey, Adrien"
"Adolphe de Groot"	"Groot, Adolphe de"
"De Grigny, Nicolas"	"Grigny, Nicolas de"
"Nicolas de Grigny"	"Grigny, Nicolas de"
"Grieg, E."	"Grieg, Edvard"
"Grieg, Ed."	"Grieg, Edvard"
"GGrieg"	"Grieg"
"Grétry, André-Ernest-Modeste ."	"Grétry, André-Ernest-Modeste"
"Grétry, André-Modeste"	"Grétry, André-Ernest-Modeste"
"Greiser, Mathias"	"Greiter, Mathias"
"Greiter, Matthias"	"Greiter, Mathias"
"de Greef"	"Greef, de"
"Arthur de Greef"	"Greef, Arthur de"
"Aleksandr Tikhonovich Grechaninov"	"Grečaninov, Aleksandr Tihonovič"
"Aleksandr Tikhonovich Gretchaninov"	"Grečaninov, Aleksandr Tihonovič"
"Gretchaninov, A."	"Grečaninov, Aleksandr Tihonovič"
"Grechaninow"	"Grečaninov"
"Gretchaninof"	"Grečaninov"
"Gretchaninoff"	"Grečaninov"
"Gretchaninov"	"Grečaninov"
"Gretchaninow"	"Grečaninov"
"Gretschaninow"	"Grečaninov"
"Gretschaninow, A."	"Grečaninov"
"Giovanni Battista Grazioli"	"Grazioli, Giovanni Battista"
"Graziani-Walter, C."	"Graziani-Walter, Charles"
"Gray, D."	"Gray, Donald"
"Johann Gottlieb Graun"	"Graun, Johann Gottlieb"
"Carl Heinrich Graun"	"Graun, Carl Heinrich"
"François Gabriel Grast"	"Grast, Franz Gabriel"
"Franz Gabriel Grast"	"Grast, Franz Gabriel"
"Grast, F."	"Grast, Franz Gabriel"
"Marie Félicie Clémence de Reiset Grandval"	"Grandval, Marie Félicie Clémence de Reiset"
"Marie Félicie Clémence de Reiset, Vicomtesse de Grandval"	"Grandval, Marie Félicie Clémence de Reiset"
"Clémence de Grandval"	"Grandval, Clémence de"
"Granados, E."	"Granados, Enrique"
"Gozlan, Léon"	"Gozlan, Louis-Léon"
"Gouvy, Th."	"Gouvy, Louis-Théodore"
"Gouvy, Théodore"	"Gouvy, Louis-Théodore"
"Gounod, Ch."	"Gounod, Charles-François"
"Gounod, Charles"	"Gounod, Charles-François"
"Goublier, E."	"Goublier, Emile"
"Louis Moreau Gottschalk"	"Gottschalk, Louis Moreau"
"Gotschalk"	"Gottschalk"
"Johann Valentin Görner"	"Görner, Johann Valentin"
"Alexandre Edouard Goria"	"Goria, Alexandre Édouard"
"Goosens, Eugene"	"Goossens, Eugène"
"Goossens, Eugene"	"Goossens, Eugène"
"Gondinet, E."	"Gondinet, Edmond"
"Gomes, Antônio Carlos"	"Gomes, Carlos"
"Antonio Carlos Gomes"	"Gomes, Antônio Carlos"
"Antônio Carlos Gomes"	"Gomes, Antônio Carlos"
"Goltermann, G."	"Goltermann, Georg"
"Goldmark, C."	"Goldmark, Karl"
"Golmark, Carl"	"Goldmark, Karl"
"Hermann Gustav Goetz"	"Goetz, Hermann Gustav"
"Daniel van Goens"	"Goens, Daniel van"
"Godefroid, F."	"Godefroid, Félix"
"Godefroid, Felix"	"Godefroid, Félix"
"Godard, B."	"Godard, Benjamin"
"Godard, Banjamin"	"Godard, Benjamin"
"Christoph Willibald Gluck"	"Gluck, Christoph Willibald"
"Glück, C."	"Gluck, Christoph Willibald"
"Gluck, Christoph Willibald Ritter von"	"Gluck, Christoph Willibald"
"Johann Willibald Gluck"	"Gluck, Christoph Willibald"
"Glinka, M."	"Glinka, Michail Ivanovič"
"Glinka, Michael"	"Glinka, Michail Ivanovič"
"Glinka, Mikhail Ivanovitch"	"Glinka, Michail Ivanovič"
"Michail Ivanovič Glinka"	"Glinka, Michail Ivanovič"
"Mihail Ivanovič Glinka"	"Glinka, Michail Ivanovič"
"Mikhail Ivanovic Glinka"	"Glinka, Michail Ivanovič"
"Glière, Reinhold"	"Glière, Reyngol'd Moritsevich"
"Rejngolʹd Moricevič Glièr"	"Glièr, Rejngolʹd Moricevič"
"J. M. Gleyne"	"Gleyne, J. M. "
"Aleksandr Konstantinovič Glazunov"	"Glazunov, Aleksandr Konstantinovič"
"Glazounow, A."	"Glazunov, Aleksandr Konstantinovič"
"Glazounow, Alexandre"	"Glazunov, Aleksandr Konstantinovič"
"Glazounow, Alexandre-Constantinowitch"	"Glazunov, Aleksandr Konstantinovič"
"Glazunov, Aleksandr Konstantinovič"	"Glazunov, Aleksandr Konstantinovič"
"Glazunov, Alexandre"	"Glazunov, Aleksandr Konstantinovič"
"Glazounow"	"Glazunov"
"Giurana, Barbara"	"Giuranna, Barbara"
"M. E. Giran"	"Giran, M. E. "
"Goirdani, Giuseppe"	"Giordani, Giuseppe"
"Gilson, P."	"Gilson, Paul"
"J. G. Gilbert"	"Gilbert, J. G. "
"Vicenç Maria Gibert i Serra "	"Gibert i Serra, Vicenç Maria"
"Giardini, F."	"Giardini, Felice"
"Luigi Stefano Giarda"	"Giarda, Luigi Stefano"
"Giorgio Federico Ghedini"	"Ghedini, Giorgio Federico"
"Gevaërt"	"Gevaert"
"Gervasio, N."	"Gervasio, Nicolas"
"Gervaise, Cl."	"Gervaise, Claude"
"Gerster, O."	"Gerster, Ottmar"
"Gerschwin, G."	"Gershwin, George"
"Gerschwin"	"Gershwin"
"Adeline de Germain"	"Germain, Adeline de"
"Gerber, rené"	"Gerber, René"
"Georges, A."	"Georges, Alexandre"
"Georges, Al."	"Georges, Alexandre"
"Georges, Alex."	"Georges, Alexandre"
"Georges, Alexadre"	"Georges, Alexandre"
"Paul Agricole Genin"	"Génin, Paul Agricole"
"Genin"	"Génin"
"Gènin"	"Génin"
"Genier, J.-P."	"Genier, Jean-Pierre"
"Francesco Saverio Geminiani"	"Geminiani, Francesco Saverio"
"Geloso, Cesare"	"Geloso, César"
"Gelinek, Joseph"	"Gelinek, Josef"
"Geiser, Walter"	"Geiser, Walther"
"Erik Gustaf Geijer"	"Geijer, Erik Gustaf"
"Aleksandr Fëdorovic Gedike"	"Gedike, Aleksandr Fëdorovič"
"Gayrhos, E."	"Gayrhos, Eugène"
"Gayrhos, Eug."	"Gayrhos, Eugène"
"Gautier, E."	"Gautier, Eugène"
"Alfred Robert Gaul"	"Gaul, Alfred Robert"
"Gaudibert, E."	"Gaudibert, Eric"
"Gaubert, Ph."	"Gaubert, Philippe"
"Gaubert, Philippes"	"Gaubert, Philippe"
"Theobaldo di Gatti"	"Gatti, Theobaldo di"
"Gatti, D."	"Gatti, Domenico"
"Giovanni Giacomo Gastoldi"	"Gastoldi, Giovanni Giacomo"
"Jules Auguste Salomon Garcin"	"Garcin, Jules Auguste Salomon"
"Jules Auguste Garcin"	"Garcin, Jules Auguste"
"Severino Garcia Fortea"	"Garcia Fortea, Severino"
"Garat, Pierre"	"Garat, Pierre-Jean"
"Garat, Fabry"	"Garat, Joseph-Dominique-Fabry"
"Ganz, R."	"Ganz, Rudolph"
"Ganz, Rodolphe"	"Ganz, Rudolph"
"[?], Geeschals"	"Gänschals, Carl"
"Gänochals"	"Gänschals"
"Ganne, Louis"	"Ganne, Louis Gaston"
"Galuppi, B."	"Galuppi, Baldassare"
"Gallus, J."	"Gallus, Iacobus"
"Handl, Jacobus"	"Gallus, Iacobus"
"John Ernest Galliard"	"Galliard, John Ernest"
"Johann Ernst Gailliard [?]"	"Galliard, Johann Ernst"
"Johann Ernst Galliard"	"Galliard, Johann Ernst"
"Jacques François Gallay"	"Gallay, Jacques-François"
"Galileo"	"Galilei, Vincenzo"
"Galileo, V."	"Galilei, Vincenzo"
"Piero Maria Galazzo"	"Galazzo, Piero Maria"
"Marco da Gagliano"	"Gagliano, Marco da"
"Tommaso Bernardo Gaffi"	"Gaffi, Tommaso Bernardo"
"van Gael"	"Gael, van"
"Daniel van Gael"	"Gael, Daniel van"
"Gade, N."	"Gade, Niels-Wilhelm"
"Gade, N. W."	"Gade, Niels-Wilhelm"
"Gade, N.-W."	"Gade, Niels-Wilhelm"
"Gade, Niels"	"Gade, Niels-Wilhelm"
"Gade, Niels-Wilhelm"	"Gade, Niels-Wilhelm"
"Gade, W.-N."	"Gade, Niels-Wilhelm"
"Niels Wielhelm Gade"	"Gade, Niels Wilhelm"
"Niels Wilhelm Gade"	"Gade, Niels Wilhelm"
"Gabrieli, G."	"Gabrieli, Giovanni"
"Gabrieli, Giovani"	"Gabrieli, Giovanni"
"Gabrieli, Giovannni"	"Gabrieli, Giovanni"
"Gabrie, Maeva"	"Gabrié, Maeva"
"Johann Joseph Fux"	"Fux, Johann Joseph"
"Fumagalli, Adolphe"	"Fumagalli, Adolfo "
"Johann Nepomuk Fuchs"	"Fuchs, Johann Nepomuk"
"Fuchs, E."	"Fuchs, Elsa"
"F. Paolo Frontini"	"Frontini, F. Paolo"
"Froberger, Johann J."	"Froberger, Johann Jacob"
"Johann Jacob Froberger"	"Froberger, Johann Jacob"
"Johann Jakob Froberger"	"Froberger, Johann Jacob"
"F. A. Frieberg"	"Frieberg, F. A. "
"Frid, Geza"	"Frid, Géza"
"Frey, Emil"	"Frey, Emile"
"Frescobaldi, G."	"Frescobaldi, Girolamo"
"Bertha Frensel Wegener-Koopman"	"Frensel Wegener-Koopman, Bertha"
"Franz, Rob."	"Franz, Robert"
"Roger de Francmesnil"	"Francmesnil, Roger de"
"Johann Wolfgang Franck"	"Franck, Johann Wolfgang"
"Johannes Wolfgang Franck"	"Franck, Johann Wolfgang"
"Franck, C."	"Franck, César"
"Francaix, J."	"Françaix, Jean"
"Fornerod, Aloïs"	"Fornerod, Aloys"
"Fornerod, Alyos"	"Fornerod, Aloys"
"Hercule de Fontenailles"	"Fontenailles, Hercule de"
"Josef Bohuslav Foerster"	"Foerster, Josef Bohuslav"
"Flotow, F. von"	"Flotow, Friedrich von"
"Friedrich von Flotow"	"Flotow, Friedrich von"
"Friedrich Adolf Ferdinand von Flotow"	"Flotow, Friedrich Adolf Ferdinand von "
"Florimo, Frencesco"	"Florimo, Francesco"
"Lucien de Flagny"	"Flagny, Lucien de"
"Laurent de Flagny"	"Flagny, Laurent de"
"Fitzenhagen, W."	"Fitzenhagen, Karl Friedrich Wilhelm"
"Fitzenhagen, Wilhelm"	"Fitzenhagen, Karl Friedrich Wilhelm"
"Fitzehnagen"	"Fitzenhagen"
"Fischoff, Robert"	"Fischhof, Robert"
"Fischer, J. K. F."	"Fischer, Johann Caspar Ferdinand"
"Johann Caspar Ferdinand Fischer"	"Fischer, Johann Caspar Ferdinand"
"Fischer, Em."	"Fischer, Emile"
"Fischer, Emil"	"Fischer, Emile"
"Fischer, A."	"Fischer, Adolphe"
"Piero Fiorentino"	"Fiorentino, Piero"
"Fiocco, J.-H."	"Fiocco, Joseph Hector"
"Fiocco, Joseph-Hector"	"Fiocco, Joseph Hector"
"Godrich, von Finchale "	"Finchale, Godrich von"
"Filtz, Anton"	"Fils, Anton "
"Filas, Jurai"	"Filas, Juraj"
"Alexander von Fielitz"	"Fielitz, Alexander von"
"Field, J."	"Field, John"
"Fibich, Zdenĕk"	"Fibich, Zdeněk"
"Fibich, Zdeněk"	"Fibich, Zdeněk"
"Fibick"	"Fibich"
"Février, H."	"Février, Henri"
"Fevrier, Henri"	"Février, Henri"
"Février, Henry"	"Février, Henri"
"Michael Christian Festing"	"Festing, Michael Christian"
"Fessy, A."	"Fessy, Alexandre Charles"
"Fessy, Alexandre"	"Fessy, Alexandre Charles"
"Willem de Fesch"	"Fesch, Willem de       "
"Willem De Fesch"	"Fesch, Willem de       "
"Fesch, W. de"	"Fesch, Willem de"
"Alexander Ernst Fesca"	"Fesca, Alexander Ernst"
"L. E. Ferraria"	"Ferraria, L. E. "
"Luigi Ferrari Trecate"	"Ferrari Trecate, Luigi"
"Fernand, H."	"Fernand, Henri"
"Franz Wilhelm Ferling"	"Ferling, Franz Wilhelm"
"Favre, Edouard"	"Favre, Édouard"
"Faust, C."	"Faust, Carl"
"Giovanni Battista Fasolo"	"Fasolo, Giovanni Battista"
"Fasch, J.-F."	"Fasch, Johann Friedrich"
"Ernest Bristow Farrar"	"Farrar, Ernest Bristow"
"Farnaby, G."	"Farnaby, Giles"
"Farigoul, Joseph"	"Farigoul, Joseph Marie"
"Fargues, Ch."	"Fargues, Charles"
"de Falla"	"Falla, Manuel de"
"De Falla"	"Falla, Manuel de"
"Falla, M. de"	"Falla, Manuel de"
"Manuel da Falla"	"Falla, Manuel de"
"Manuel de Falla"	"Falla, Manuel de"
"Mauel de Falla"	"Falla, Manuel de"
"Falconiero, Andrea"	"Falconieri, Andrea"
"junior, Fachbach"	"Fahrbach, Philipp (der Jüngere)"
"Farbach, Philipp"	"Fahrbach, Philipp"
"Fachbach"	"Fahrbach"
"Farbach"	"Fahrbach"
"G. Faesch [Johann Friedrich Fasch?]"	"Faesch, G."
"Eyck, J. van"	"Eyck, Jacob van"
"André Joseph Exaudet"	"Exaudet, André Joseph"
"Z'lica"	"Everaerts, Alice (Z'lica)"
"Zlica"	"Everaerts, Alice (Z'lica)"
"Esposito, Genaro"	"Esposito, Gennaro"
"Gautier d'Epinal"	"Espinal, Gautier d'"
"Eschmann, J.-C."	"Eschmann, Johann Carl"
"Erti, D."	"Ertl, D."
"Heinrich Wilhelm Ernst"	"Ernst, Heinrich Wilhelm"
"Friedrich Wilhelm Ernst"	"Ernst, Friedrich Wilhelm"
"Philipp Heinrich Erlebach"	"Erlebach, Philipp Heinrich"
"d'Erlanger, Frédéric"	"Erlanger, Frédéric d'"
"Erlanger, C."	"Erlanger, Camille"
"Erkel, Franz"	"Erkel, Ferenc"
"David Hermann Engel"	"Engel, David Hermann"
"Enesco, George"	"Enescu, George"
"Enesco, Georges"	"Enescu, George"
"Heinrich Friedrich Enckhausen"	"Enckhausen, Heinrich Friedrich"
"Heinrich Friedrich Enkhausen"	"Enckhausen, Heinrich Friedrich"
"John Lodge Ellerton"	"Ellerton, John Lodge"
"Elgar, Edoardo"	"Elgar, Edward"
"Oleg Konstantinovitch Eǐges"	"Ėjges, Oleg Konstantinovič"
"Karl Anton Florian Eckert"	"Eckert, Karl Anton Florian"
"Karl Anton-Florian Eckert"	"Eckert, Karl Anton Florian"
"Eckert, Emile"	"Eckert, Emil"
"Eckert, C."	"Eckert, Carl"
"Johann Gottfried Eckard"	"Eckard, Johann Gottfried"
"Ecclès, H."	"Eccles, Henry"
"Eccles, Henri"	"Eccles, Henry"
"Eccard, Johann"	"Eccard, Johannes"
"Guglielmo Ebreo (Giovanni Ambrosio)"	"Ebreo, Guglielmo (Giovanni Ambrosio)"
"Dyck, Van"	"Dyck, van"
"Dvorak, A."	"Dvořák, Antonín"
"Dvorák, A."	"Dvořák, Antonín"
"Dvorak, Anton"	"Dvořák, Antonín"
"Dvorak, Antonin"	"Dvořák, Antonín"
"Dvorák, Antonin"	"Dvořák, Antonín"
"Dvořák, Antonin"	"Dvořák, Antonín"
"Dvorák, Antonin Leopold"	"Dvořák, Antonín"
"Dvorak"	"Dvořák"
"François Du Val"	"Duval, François"
"Fr. du Val"	"Duval, Fr."
"Van Duuren"	"Duuren, van"
"Dutilleux, H."	"Dutilleux, Henri"
"Dutilleux, Henry"	"Dutilleux, Henri"
"Dussek, Johann Ladislaus"	"Dussek, Jan Ladislav"
"Jan Ladislav Dussek"	"Dussek, Jan Ladislav"
"Durufle, M."	"Duruflé, Maurice"
"Durante, Fancesco"	"Durante, Francesco"
"Durand, A."	"Durand, Auguste"
"Durand, Aug."	"Durand, Auguste"
"Juan Luis Camilo Dupuy"	"Dupuy, Juan Luis Camilo"
"Franz A. Dupont"	"Dupont, Franz A."
"Jacques Du Phly"	"Duphly, Jacques"
"Duperier, Jean"	"Dupérier, Jean"
"John Petrie Dunn"	"Dunn, John Petrie"
"Duni, Egidio"	"Duni, Egidio Romualdo"
"Egidio Romualdo Duni"	"Duni, Egidio Romualdo"
"Thomas F. Dunhill"	"Dunhill, Thomas F. "
"Henry Morton Duncombe"	"Duncombe, Henry Morton"
"Dubois, Th."	"Dubois, Théodore"
"Dubois,Th."	"Dubois, Théodore"
"Guillaume Du Fay"	"Du Fay, Guillaume"
"Léon Du Bois"	"Du Bois, Léon"
"Georg Wolfgang Druckenmüller"	"Druckenmüller, Georg Wolfgang"
"Douard, A."	"Douard, Adam"
"Justus Johann Friedrich Dotzauer"	"Dotzauer, Justus Johann Friedrich"
"Carl Heinrich Döring"	"Döring, Karl Heinrich"
"Doret, G."	"Doret, Gustave"
"Doppler, Carl"	"Doppler, Karl"
"Döppler, Karl"	"Doppler, Karl"
"Döppler, Franz"	"Doppler, Franz"
"Dont, J."	"Dont, Jakob"
"Dont, Jacob"	"Dont, Jakob"
"José Antonio de Donostia"	"Donostia, José Antonio de"
"José Antonio de San Sebastian"	"Donostia, José Antonio de"
"Donizetti, G."	"Donizetti, Gaetano"
"Donati, Baldasare"	"Donato, Baldissera"
"Donati, Baldassare"	"Donato, Baldissera"
"Jenö de Donath"	"Donath, Jenö de"
"Dolmetsch, V."	"Dolmetsch, Victor"
"Carl Ditters von Dittersdorf"	"Dittersdorf, Carl Ditters von"
"Dittersdorf"	"Dittersdorf, Carl Ditters von"
"Karl Ditters von Dittersdorf"	"Dittersdorf, Carl Ditters von"
"Aloïs, Diodati"	"Diodati, Aloïs"
"Diodati, A."	"Diodati, Aloïs"
"Diodati, Alois"	"Diodati, Aloïs"
"Diodatti, Alois"	"Diodati, Aloïs"
"Diinescu, V."	"Dinescu, Violeta"
"Diemer, Louis"	"Diémer, Louis-Joseph "
"Diémer, Louis"	"Diémer, Louis-Joseph "
"Diemer"	"Diémer"
"Dièmer"	"Diémer"
"Diaz, E."	"Díaz de la Peña, Eugenio"
"Diaz, Eug."	"Díaz de la Peña, Eugenio"
"Diaz, Eugène"	"Díaz de la Peña, Eugenio"
"Diaz, Eugène-Emile"	"Díaz de la Peña, Eugenio"
"Diabelly"	"Diabelli"
"Capua, E. di"	"Di Capua, Eduardo"
"Eduardo di Capua"	"Di Capua, Eduardo"
"Devienne, F."	"Devienne, François"
"André Cardinal Destouches"	"Destouches, André Cardinal"
"Louis A. Dessane"	"Dessane, Louis A. "
"G. Antoine Desplanes"	"Desplanes, G. Antoine"
"Désormes, L.-C."	"Desormes, Louis César"
"Desormes, Louis-César"	"Desormes, Louis César"
"Louis César Desormes"	"Desormes, Louis César"
"Désormes"	"Desormes"
"Deslandres, Adolphe-Edouard"	"Deslandres, Adolphe-Edouard-Marie"
"Deransart, E."	"Deransart, Edouard"
"Denzler, R."	"Denzler, Robert"
"Denisov, Edison"	"Denisov, Edison Vasilʼevič"
"Denéréaz, A."	"Denéréaz, Alexandre"
"Dénéréaz, A."	"Denéréaz, Alexandre"
"Derénéaz, Alexandre"	"Denéréaz, Alexandre"
"Demierre, Franç."	"Demierre, François"
"Demersseman, Jules"	"Demersseman, Jules August"
"Demerssemann, Jules"	"Demersseman, Jules August"
"Demersemann"	"Demersseman"
"Demersmann"	"Demersseman"
"Demerssemann"	"Demersseman"
"Azzolino Bernardino Della Ciaia"	"Della Ciaia, Azzolino Bernardino"
"Delaye, G."	"Delaye, Georges"
"L. L. Delahaye"	"Delahaye, L. L. "
"Eraïm Miriam Delaborde"	"Delaborde, Eraïm Miriam"
"Teresa del Riego"	"Del Riego, Teresa"
"Del Buono, Giovan Pietro"	"Del Buono, Gioanpietro"
"Degen, Fr."	"Degen, F."
"Constantin Christian Dedekind"	"Dedekind, Constantin Christian"
"Constantin Christian Dedeking"	"Dedekind, Constantin Christian"
"Dédé, Eug."	"Dédé, Eugène"
"Debussy, C."	"Debussy, Claude"
"Debussy, Cl."	"Debussy, Claude"
"Deussy, C."	"Debussy, Claude"
"Victor de Sabata"	"De Sabata, Victor"
"Vincenzo de Meglio"	"De Meglio, Vincenzo "
"Severo De Luca"	"De Luca, Severo"
"Severo de Luca"	"De Luca, Severo"
"Severs De Luca"	"De Luca, Severo"
"de Luca"	"De Luca"
"Isidore de Lara"	"De Lara, Isidore"
"Isidore De Lara"	"De Lara, Isidore"
"Lara, I. de"	"De Lara, Isidore"
"Lara, J. de"	"De Lara, Isidore"
"Ernesto De Curtis"	"De Curtis, Ernesto"
"Curtis, E. de"	"De Curtis, E."
"Crescenzo, V. de"	"De Crescenzo, V."
"Heinrich de Castro Libero"	"De Castro Libero, Heinrich"
"Karl Juliévitch Davidov"	"Davydov, Karl Jul'evič"
"Karl Ûlʹevič Davydov"	"Davydov, Karl Jul'evič"
"Karl Heinrich David"	"David, Karl Heinrich"
"Johann Nepomuk David"	"David, Johann Nepomuk"
"David, Fél."	"David, Félicien"
"Aleksandr Sergeevič Dargomyžskij"	"Dargomyžskij, Aleksandr Sergeevič"
"Daquin, C."	"Daquin, Louis-Claude"
"Daquin, Claude"	"Daquin, Louis-Claude"
"Danzi, F."	"Danzi, Franz"
"Arnaut Daniel"	"Daniel, Arnaut"
"Jean-Baptiste Charles Dancla"	"Dancla, Jean-Baptiste Charles"
"Dancla, Ch."	"Dancla, Charles"
"Daucla"	"Dancla"
"Dami, A."	"Dami, Alfonso"
"Damke"	"Damcke"
"Damaré, Eugene"	"Damaré, Eugène"
"Dallapicolla, Luigi"	"Dallapiccola, Luigi"
"Dalla Bella, D."	"Dalla Bella, Domenico"
"Evaristo Felice Dall'Abaco"	"Dall'Abaco, Evaristo Felice"
"Dalayrac, Nicolas"	"Dalayrac, Nicolas-Marie"
"Dagincourt, François"	"Dagincour, François"
"Franco da Venezia"	"Da Venezia, Franco"
"Ugolino da Orvieto"	"Da Orvieto, Ugolino"
"Gherardello da Firenze"	"Da Firenze, Gherardello"
"Czibulka, A."	"Czibulka, Adolphi"
"Gzerny"	"Czerny"
"Karl Friedrich Curschmann"	"Curschmann, Karl Friedrich"
"Karl Friedrich Kurschmann"	"Curschmann, Karl Friedrich"
"Jean Cupis de Camargo"	"Cupis de Camargo, Jean"
"Cui, C."	"Cui, César"
"Crusell, B.-H."	"Crusell, Bernhard Henrik"
"Crussel"	"Crusell, Bernhard Henrik"
"Crüger, Johannes"	"Crüger, Johann"
"Daniel Webster Crist"	"Crist, Daniel Webster"
"Crequillon, Thomas"	"Crecquillon, Thomas"
"Johann Baptist Cramer"	"Cramer, Johann Baptist"
"Frederic Hymen Cowen"	"Cowen, Frederic Hymen"
"Gaubert de Courbon"	"Courbon, Gaubert de"
"Couperin, L."	"Couperin, Louis"
"Couperin, F."	"Couperin, François"
"François Couperin, Sieur de Crouilly"	"Couperin, François"
"François Couperin, sieur de Crouilly"	"Couperin, François"
"Coulpeid"	"Coulpied"
"Cougnard, J."	"Cougnard, Jules"
"Guillaume de Costeley"	"Costeley, Guillaume de"
"Costelet, Guillaume"	"Costeley, Guillaume"
"Pasquale Mario Costa"	"Costa, Mario Pasquale"
"Mme Correyon de Ribaucourt"	"Correyon de Ribaucourt (Mme)"
"Michel de Corrette"	"Corrette, Michel de"
"Corelli, A."	"Corelli, Arcangelo"
"Corelli, Archangelo"	"Corelli, Arcangelo"
"Corbin, A."	"Corbin, Albert"
"Coquard, A."	"Coquard, Arthur"
"Coppée, François Joachim Édouard"	"Coppée, François"
"Coperario, J."	"Coperario, John"
"Will Marion Cook"	"Cook, Will Marion"
"Conradi, A."	"Conradi, August"
"Commettant, Oscar"	"Comettant, Oscar"
"Combe, E."	"Combe, Edouard"
"Colomb, A."	"Colomb, André"
"Collin, Ch."	"Collin, Charles"
"Taylor, Coleridge"	"Coleridge, Samuel Taylor"
"Colemann"	"Coleman"
"Cohen, J."	"Cohen, Jules"
"Manuel Rodrigues Coelho"	"Coelho, Manuel Rodrigues"
"Coedès, Auguste"	"Coédès, Auguste"
"Coèdes, Auguste"	"Coédès, Auguste"
"Closset, F."	"Closset, Fernand"
"Clérice, J."	"Clérice, Justino"
"Clerc, L."	"Clerc, Louis"
"Clérambault, Louis Nicolas"	"Clérambault, Louis-Nicolas"
"Clerambault, Louis-Nicolas"	"Clérambault, Louis-Nicolas"
"Jacobus Clemens non Papa"	"Clemens non Papa, Jacobus"
"Edouard van Cleeff"	"Cleeff, Edouard van"
"Herbert L. Clarke"	"Clarke, Herbert L. "
"Cimarosa, D."	"Cimarosa, Domenico"
"Ciarlone, Virginie"	"Ciarlone, Virginia"
"Ciardi, Ceasare"	"Ciardi, Cesare"
"Ciardi, César"	"Ciardi, Cesare"
"Chupin de Laguitonnière"	"Chupin de Laguitonnière, L.-N."
"Christine, H."	"Christiné, Henri"
"Chrétien, H."	"Chrétien, Hedwige"
"Antoine de Choudens"	"Choudens, Antoine de"
"Chopin"	"Chopin, Fryderyk Franciszek"
"Chopin, F."	"Chopin, Fryderyk Franciszek"
"Chopin, Fr"	"Chopin, Fryderyk Franciszek"
"Chopin, Fr."	"Chopin, Fryderyk Franciszek"
"Chopin, Frédéric"	"Chopin, Fryderyk Franciszek"
"Chopin, Fryderyk"	"Chopin, Fryderyk Franciszek"
"Chopin,Fr."	"Chopin, Fryderyk Franciszek"
"Choisy, L."	"Choisy, Laure"
"Choisy, Franck"	"Choisy, Frank"
"Chic, Léon"	"Chic, Leon-Prudencio       "
"Chic, L."	"Chic, Leon-Prudencio"
"Carlo Giuseppe Valentino Chiabrano"	"Chiabrano, Carlo Giuseppe Valentino"
"Chevillard, C."	"Chevillard, Camille"
"Chérubini"	"Cherubini, Luigi"
"Oskar von Chelius"	"Chelius, Oskar von"
"Esprit Philippe Chédeville"	"Chédeville, Esprit Philippe"
"Chatelain, Amy"	"Châtelain, Ami"
"Isabelle de Charrière"	"Charrière, Isabelle de"
"Charrey, R."	"Charrey, René"
"Marc Antoine Charpentier"	"Charpentier, Marc-Antoine"
"Charpentier, G."	"Charpentier, Gustave"
"d'Orléans, Charles"	"Charles, Orléans, Duc"
"Chao Mei Pa"	"Chao, Mei Pa"
"Chaminade, C."	"Chaminade, Cécile"
"Chaminade, Cécile ."	"Chaminade, Cécile"
"Jacques Champion de Chambonnières"	"Chambonnières, Jacques Champion de"
"Chaix, Ch."	"Chaix, Charles"
"Kachaturian"	"Chačaturjan, Aram"
"Khachaturian"	"Chačaturjan, Aram"
"Khachaturian, Aram"	"Chačaturjan, Aram"
"Khatchaturian, Aram"	"Chačaturjan, Aram"
"Chabrier, Emmauel"	"Chabrier, Emmanuel"
"Pietro Antonio Cesti"	"Cesti, Pietro Antonio"
"Tchesnokov, Dimitri"	"Česnokov, Pavel Grigorʹevič"
"Pavel Grigor'evič Česnokov"	"Česnokov, Pavel Grigor'evič "
"Pavel Grigoryevich Tschesnokov"	"Česnokov, Pavel Grigor'evič "
"Tchesnokoff"	"Česnokov"
"Tschesnokoff"	"Česnokov"
"Giacobbe Basevi Cervetto"	"Cervetto, Giacobbo Basevi"
"Certon, P."	"Certon, Pierre"
"Nikolaj Nikolaevič Čerepnin"	"Čerepnin, Nikolaj Nikolaevič"
"Tcherepnin, Nikolay"	"Čerepnin, Nikolaj Nikolaevič"
"Tcherepine"	"Čerepnin"
"Tchérépine"	"Čerepnin"
"Tcherepnine"	"Čerepnin"
"Tscherepnine"	"Čerepnin"
"Juan José Castro"	"Castro, Juan José"
"Alexis de Castillon"	"Castillon, Alexis de"
"Marie-Alexis Castillon de Saint-Victor"	"Castillon de Saint-Victor, Marie-Alexis"
"Cassado, Joaquin"	"Cassadó, Joaquín"
"Cassado, Gaspar"	"Cassadó, Gaspar"
"Cassado, Gaspard"	"Cassadó, Gaspar"
"C. A. Casella"	"Casella, C. A. "
"Casadessus"	"Casadesus"
"Carse, A."	"Carse, Adam"
