"BMU DG3-3 F000727"	"bmu_dg3_3_f000727"	"1879-1880"	"1879.11.08"	"1 p. ; 31 cm"	"Genève, Conservatoire"	"Grand concert donné avec le concours bienveillant de M. le Dr Ed. Krausé, M. Léopold Ketten, M. J. Lévi, Mademoiselle Laure Bosson et de Mlle Adélaïde Régis : Au bénéfice des inondés de Murcie"	"Chopin, Fryderyk Franciszek {RISM:51160} ; Niedermeyer, Louis Abraham {RISM:100774} ; Alard, Delphin {RISM:30016267} ; Graziani ; Jaëll ; Litollf ; Verdi, Giuseppe {RISM:137994} ; Ketten, Léopold ; Pugnani, Gaetano {RISM:30002608} ; Godefroid, Dieudonné-Joseph-Guillaume-Félix {RISM:30019634}"	"Krausé, E. ; Ketten, Léopold ; Lévi, J. ; Bosson, Laure ; Régis, Adélaïde "		
"BMU DG4 F001369"	"bmu_dg4_f001369"	"1879-1880"	"1879.11.29"	"1 p. ; 27 cm"	"Genève, Salle des amis de l'Instruction"	"Programme de la soirée de dames"	"Auber, Daniel-François-Esprit {RISM:38000} ; Donizetti, Gaetano {RISM:18064} ; Hérold ; Dard, Alfred ; Ritz, Jean ; Duvert ; Lauzanne"			
"BMU DG3-3 F000728"	"bmu_dg3_3_f000728"	"1879-1880"	"1880.01.14"	"1 p. ; 24 cm"	"Genève, Conservatoire"	"Grand concert donné par Mesdemoiselles Anna Haering et Julia Haering"	"Beethoven, Ludwig van {RISM:11035} ; Gluck, Christoph Willibald {RISM:67338} ; Rubinštejn, Anton Grigor'evič {RISM:30008504} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Schumann, Robert {RISM:131206} ; Oberthür, Charles {RISM:108593} ; Rossini, Gioachino {RISM:63766} ; Werner ; Diodati ; Haering ; Gounod, Charles-François {RISM:80479}"	"Haering, Anna ; Haering, Julia ; Sternberg ; Wieland ; Haering "		
"BMU DG4 F001375"	"bmu_dg4_f001375"	"1879-1880"	"1880.01.24"	"1 p. ; 28 cm"	"Genève, Salle des amis de l'Instruction"	"Programme de la Soirée de dames"	"Suppé ; Meyerbeer, Giacomo {RISM:725} ; Legouvé ; Weber, Carl Maria von {RISM:117485} ; Halévy, Fromental {RISM:40914} ; Saintis ; Petrella, Errico {RISM:1904697} ; Scribe, Eugène {RISM:146354} ; Burch, Vander"			
"BMU DG4 F001377"	"bmu_dg4_f001377"	"1879-1880"	"1880.01.27"	"1 p. ; 24 cm"	"Genève, Théâtre Saint-Antoine"	"L'amour de l'art ; Les deux aveugles ; Le retour de Bruxelles ; Le mot"	"Labiche, Eugène {RISM:20002219} ; Offenbach, Jacques {RISM:111831} ; Verconsin, E."			
"BMU DG4 F001381"	"bmu_dg4_f001381"	"1879-1880"	"1880.02.23"	"1 p. ; 32 cm"	"Genève, Casino de Saint-Pierre"	"Concert d'adieu donné par H. Wieland"	"Oberthür, Charles {RISM:108593} ; Brahms, Johannes {RISM:39914} ; Hoffmann von Fallersleben, August Heinrich {RISM:95806} ; Servais, Adrien-François {RISM:147751} ; Parish Alvars, Elias {RISM:30075715} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Gounod, Charles-François {RISM:80479} ; Schubert, Franz {RISM:111603} ; Wieland ; Mozart, Wolfgang Amadeus {RISM:115324}"	"Wieland, H. ; Schulz, Clara ; Holzmann, A ; Senger, Franz Ludwig Hugo von {RISM:30015297}"		
"BMU DG4 F001382"	"bmu_dg4_f001382"	"1879-1880"	"1880.02.28"	"1 p. ; 28 cm"	"Genève, Salle des amis de l'Instruction"	"Programme de la soirée de dames"	"Auber, Daniel-François-Esprit {RISM:38000} ; Fahrbach, Philipp ; Marc-Monnier ; Thomas, A. ; Donizetti, Gaetano {RISM:18064} ; Méhul, Etienne-Nicolas {RISM:101056} ; Händel, Georg Friedrich {RISM:36552} ; Gabillaud, Louis {RISM:30071637} ;  Rupès ; Offenbach, Jacques {RISM:111831}"			
"BMU DG3-1 F001565"	"bmu_dg3_1_f001565"	"1879-1880"	"1880.03.02"	"1 p. ; 33 cm"	"Genève, Salle de la Réformation"	"Grand concert M. Théodore Ritter, Mlle Adélaïde Régis, M. Lasalle"	"Bach, Johann Sebastian {RISM:2539} ; Bizet, Georges {RISM:20057} ; Gounod, Charles-François {RISM:80479} ; Verdi, Giuseppe ; Lorenzi ; Saint-Saëns, Camille ; Massenet, Jules ; Salomon, H. ; Godefroy ; Wagner, Richard ; Liszt, Franz ; Mendelssohn Bartholdy, Felix"	"Ritter, Théodore ; Régis, Adélaïde ; Lasalle ; Senger, Franz Ludwig Hugo von"		
"BMU DG4 F001383"	"bmu_dg4_f001383"	"1879-1880"	"1880.03.11"	"1 p. ; 23 cm"	"Genève, Salle de l'Athénée"	"2de matinée musicale donnée par Mme Niestlé-Lenoir, M. John Aubert et M. Isidore Lévi"	"Neukomm, Sigismund Ritter von {RISM:96329} ; Bériot, Charles-Auguste de {RISM:13658} ; Wekerlin ; Halévy, Fromental {RISM:40914} ; Pugnani, Gaetano {RISM:30002608} ; Verdi, Giuseppe {RISM:137994} ; Gluck, Christoph Willibald {RISM:67338} ; Bizet, Georges {RISM:20057} ; Rubinštejn, Anton Grigor'evič {RISM:30008504}"	"Niestlé-Lenoir (Mme) ; Aubert, John ; Lévi, Isidore ; Senger, Franz Ludwig Hugo von {RISM:30015297}"		
"BMU DG3-2 F000694"	"bmu_dg3_2_f000694"	"1879-1880"	"1880.03.26"	"1 p. ; 29 cm"	"Genève, Cathédrale de Saint-Pierre"	"Grand concert de musique sacrée donné par M. Haering"	"Händel, Georg Friedrich {RISM:36552} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Haydn, Joseph {RISM:55803} ; Batiste, E. ; Lemmens ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Rossini, Gioachino {RISM:63766} ; Gade, Niels Wilhelm {RISM:33156}"	"Haering"		
"BMU DG4 F001388"	"bmu_dg4_f001388"	"1879-1880"	"1880.04.01"	"1 p. ; 32 cm + 1 article"	"Genève, Salle de l'Athénée"	"Matinée musicale donnée par Mlle Adélaïde Régis"	"Beethoven, Ludwig van {RISM:11035} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Weber, Carl Maria von {RISM:117485} ; Godefroid, Dieudonné-Joseph-Guillaume-Félix {RISM:30019634} ; Gounod, Charles-François {RISM:80479} ; Graziani ; Norvelli ; Ketterer"	"Régis, Adélaïde ; Cordier, Claire "		
"BMU DG3-3 F000729"	"bmu_dg3_3_f000729"	"1879-1880"	"1880.04.11"	"1 p. ; 24 cm"	"Genève, Conservatoire"	"Soirée d'adieu donnée par M. Francis Planté"	"Mendelssohn Bartholdy, Felix {RISM:88790} ; Godard, Benjamin {RISM:70096} ; Massenet, Jules {RISM:84264} ; Dunckler ; Schubert, Franz {RISM:111603} ; Rubinštejn, Anton Grigor'evič {RISM:30008504} ; Vieuxtemps, Henri {RISM:142566} ; Lefort, A. ; Vilbach, R. de ; Ries ; Gluck, Christoph Willibald  {RISM:67338} ; Berlioz, Hector {RISM:13803} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Beethoven, Ludwig van {RISM:11035} ; Wekerlin ; Liszt, Franz {RISM:107196}"	"Planté, Francis {RISM:30043807} ; Lefort, A. ; Loeb, J.; Société des concerts du conservatoire et de l'opéra "		
"BMU DG4 F001390"	"bmu_dg4_f001390"	"1879-1880"	"1880.04.15"	"1 p. ; 23 cm"	"Genève, Salle de l'Athénée"	"Matinée musicale donnée par Georges Adler"	"Mendelssohn Bartholdy, Felix {RISM:88790} ; Sivori, Ernesto Camillo {RISM:142843} ; Vieuxtemps, Henri {RISM:142566} ; Salomon ; Krausé, E. ; Adler, Vincent {RISM:30006258} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Schumann, Robert {RISM:131206} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Méhul, Etienne-Nicolas {RISM:101056} ; Bériot, Charles-Auguste de {RISM:13658} ; Bovy-Lysberg, Charles-Samuel {RISM:30021919}"	"Adler, Georges ; Alexy ; Malignon ; Ketten ; J. R. ; J. M. "		
"BMU DG4 F001391"	"bmu_dg4_f001391"	"1879-1880"	"1880.04.24"	"1 p. ; 23 cm"	"Genève, Salons de l'Hôtel Bellevue"	"Soirée familière donnée par la Société genevoise mixte Galin-Paris-Chevé"	"Membrée, de ; Bordés ; Michel, F. ; Lamartine, Alphonse de {RISM:65766} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Massini ; Massé, J. ; G. "	"Société genevoise Mixte Galin-Paris-Chevé"		
"BMU DG4 F001393"	"bmu_dg4_f001393"	"1879-1880"	"1880.05.07"	"1 p. ; 22 cm"	"Genève, Salle de l'Athénée"	"Séance de musique classique"	"Beethoven, Ludwig van {RISM:11035} ; Haydn, Joseph {RISM:55803} ; Veit"	"Lévi, Isidore ; Montobio ; Garin ; Bibès"		
"BMU DG4 F001395"	"bmu_dg4_f001395"	"1879-1880"	"1880.06.15"	"1 p. ; 29 cm"	"Genève, Casino de Saint-Pierre"	"Concert vocal et instrumental donné par Mlle Jenny Tramdach"	"Alard, Delphin {RISM:30016267} ; Donizetti, Gaetano {RISM:18064} ; Oberthür, Charles {RISM:108593} ; Gluck, Christoph Willibald {RISM:67338} ;  Ponchielli, Amilcare {RISM:1653417} ; Scuderi, Salvatore {RISM:30071699} ; Senger, Franz Ludwig Hugo von {RISM:30015297} ; Gomes, Antônio Carlos {RISM:40200764}"	"Tramdach, Jenny ; Régis, Adélaïde ; Aubert, John ; Lévi, Isidore ; Senger, Franz Ludwig Hugo von {RISM:30015297}"		
"BMU DG4 F001396"	"bmu_dg4_f001396"	"1879-1880"	"1880.06.17"	"1 p. ; 23 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"La timbale d'argent ; La fille du tambour-major"	"Vasseur, Léon {RISM:30073658} ; Jamie, A. ; Noriac, J. "	"Théâtre des Bouffes parisiens ; Paul Cadet-Grégoire (Mme) ; Grégoire, Esther ; Grégoire, B. ; Grégoire, V. ; Baron ; Huguenet ; Frédéric ; Dupuis ; Morfer ; Ruy ; Fortel, Juliot ; Delby ; Spina ; Blanche ; Justine ; Armand"		
"BMU DG4 F001397"	"bmu_dg4_f001397"	"1879-1880"	"1880.07.01"	"1 p. ; 23 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"La fille du tambour-major"	"Offenbach, Jacques {RISM:111831} ; Duru, Alfred {RISM:25936} ; Chivot, Henri Charles {RISM:30026651}"	"Théâtre des Bouffes parisiens ; Paul Cadet-Grégoire (Mme)  ;  Grégoire-Poyard, Cécile ; Grégoire, Baptiste ; Grégoire, Joseph ; Grégoire, Victor ; Baron ; Luidgi ; Huguenet ; Théophile ; Frédéric ; Dupuis ; Ruy ; Anselme (Mme) ; Delby (Mme) ; Blanche (Mme) ; Francesca ; Bertin (Mme) "		
"BMU DG4 F001398"	"bmu_dg4_f001398"	"1879-1880"	"1880.07.04"	"1 p. ; 23 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"Niniche"	"Boulard ; Hennequin, Alfred {RISM:41007677} ; Millaud, Albert {RISM:41007678}"	"Théâtre des Bouffes parisiens ; Paul Cadet-Grégoire (Mme) ; Grégoire, Baptiste ; Delby ; Grégoire, Joseph ; Grégoire, Victor ; Huguenet ; Luidgi ; Ruy ; Morfer ; Dupuis ; Frédéric ; Oscar ; Anselme (Mme) ; Blanche (Mme) ; Frédéric (Mme) ; Francesca ; Virginie ; Cristophe ; Armand"		
"BMU DG4 F001399"	"bmu_dg4_f001399"	"1879-1880"	"1880.07.11 ; 1880.07.19"	"1 p. ; 23 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"Les domestiques ; Les brigands"	"Offenbach, Jacques {RISM:111831} ; Halévy, Ludovic {RISM:40918} ; Meilhac, Henri {RISM:86908} ; Iradier Salaberri, Sebastián {RISM:30019973}"	"Théâtre des Bouffes parisiens ; Paul Cadet-Grégoire (Mme) ; Grégoire-Poyard, Cécile ; Grégoire, Esther ; Poyard ; Grégoire, B. ;  Luidgi (Mme) ; Lairs (Mme) ; Baron ; Huguenet ; Morfer ; Joseph ; Dupuis ; Ruy ; Oscar ; Lestrez ; Delby (Mlle) ; Cristophe ; Blanche (Mlle) ; Armand (Mlle) ; Anselme (Mlle)"		
"BMU DG4 F001400"	"bmu_dg4_f001400"	"1879-1880"	"1880.07.26"	"1 p. ; 23 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"La Belle Hélène"	"Offenbach, Jacques {RISM:111831} ; Halévy, Ludovic {RISM:40918} ; Meilhac, Henri {RISM:86908} "	"Théâtre des Bouffes parisiens ;  Paul Cadet-Grégoire (Mme) ; Grégoire-Poyard, Cécile ; Grégoire, Joseph ; Grégoire, Baptiste ; Grégoire, Victor ; Poyard, A. ; Baron ; Huguenet ; Ruy ; Morfer ; Oscar ; Delby (Mme) ; Armand (Mme) ; Blanche (Mme) ; Cristophe"		
"BMU DG4 F001402"	"bmu_dg4_f001402"	"1879-1880"	"1880.08.05"	"1 p. ; 22 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"La Périchole ? ; M. Choufleury restera chez lui le!..."	"Offenbach, Jacques {RISM:111831} ; Halévy, Ludovic {RISM:40918} ; Meilhac, Henri {RISM:86908} ; Bischop Brigham, T.  "	"Théâtre des Bouffes parisiens ; Paul Cadet-Grégoire (Mme) ; Grégoire-Poyard, Cécile ; Grégoire, Esther ;  Baptiste ;  Joseph ; Poyard, A. ; Victor ; Ruy ; Baron ; Huguenet ; Morfer ; Benoit ; Louis ; Amiel ; Alfred ; Eusèbe ; Blanche (Mme) ; Francesca ; Christophe (Mme) ; Armand (Mme) ; Bertin (Mme) ; Louise ; Balandard, Anselme"		
"BMU DG4 F001403"	"bmu_dg4_f001403"	"1879-1880"	"1880.08.11"	"1 p. ; 23 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"Le petit Faust"	"Hervé {RISM:30016684} ; Crémieux, Victor ; Jaime"	"Théâtre des Bouffes parisiens ; Paul Cadet-Grégoire (Mme) ; Grégoire, Esther ; Grégoire, J. ; Grégoire, V. ; Ruy ; Huguenet ; Duroc ; Benoit ; Amiel ; Alfred ; Eusèbe ; Hippolyte ; Fortel, Juliot ; Blanche (Mme) ; Bertin (Mme) ; Francesca ; Leblanc ; Vigna (Mme) "		
"BMU DG4 F001404"	"bmu_dg4_f001404"	"1880-1881"	"1880.10.01"	"1 p. ; 30 cm"	"Genève, Cirque Rancy"	"Cirque Rancy : soirée de gala : Au bénéfice de M. Jee et sa famille"		"Cirque Rancy ; Jee ; Jee (Mme) ;  Howe ; Russell, Tillie ; Boorn, Hélène ; Rancy, Sabine ; Euphrasie (Mlle) ; William ; Victor ; Jacquemin ; Dubouchet ; Guiglio (Mlle) "		
"BMU DG4 F001405"	"bmu_dg4_f001405"	"1880-1881"	"1880.11.22"	"1 p. ; 23 cm"	"Genève, Salle de l'Athénée"	"Matinée musicale donné par M. Ferdinand Graeter"	"Haydn, Joseph {RISM:55803} ; Bartl ; Graeter, Ferdinand ; Michaëlis"	"Graeter, Ferdinand"		
"BMU DG4 F001406"	"bmu_dg4_f001406"	"1880-1881"	"1880.11.25 ; 1880.11.29"	"4 p. ; 22 cm"	"Genève, Casino de Saint-Pierre"	"Trois séances de musique classique par M. E.-M. Delaborde"	"Beethoven, Ludwig van {RISM:11035} ; Weber, Carl Maria von {RISM:117485} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Schubert, Franz {RISM:111603} ; Bach, Johann Sebastian {RISM:2539} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Schumann, Robert {RISM:131206} ; Gluck, Christoph Willibald {RISM:67338} ; Alkan, Charles Valentin {RISM:1071} ; Heller, Stephen {RISM:69272} ; Brahms, Johannes {RISM:39914} ; Henselt, Adolph von {RISM:72737} ; Saint-Saëns, Camille {RISM:76734} ; Liszt, Franz {RISM:107196} ; Kessler ; Taubert, Wilhelm {RISM:124431} ; Dubois, Th. ; Massenet, Jules {RISM:84264} ; Widor ; Marmontel, Antoine-François {RISM:20001897}  Delaborde, Eraïm Miriam {RISM:30076988} ; Bizet, Georges {RISM:20057}"	"Delaborde, Eraïm Miriam {RISM:30076988}"		
"BMU DG3-1 F001568"	"bmu_dg3_1_f001568"	"1880-1881"	"1880.12.07"	"1 p. ; 30 cm"	"Genève, Salle de la Réformation"	"Concert donné par A. Rubinstein"	"Rubinštejn, Anton Grigor'evič {RISM:30008504} ; Haydn, Joseph {RISM:55803} ; Beethoven, Ludwig van {RISM:11035} ; Chopin, Fryderyk Franciszek ; Schumann, Robert ; Field, John ; Henselt, Adolph von ; Thalberg, Sigismund ; Liszt, Franz"	"Rubinštejn, Anton Grigor'evič {RISM:30008504}"		
"BMU DG4 F001408"	"bmu_dg4_f001408"	"1880-1881"	"1881.01.20"	"1 p. ; 24 cm"	"Genève, Salle de l'Athénée"	"Séance de musique classique donnée par le Groupe d'harmonie de l'Orchestre de la Ville de Genève"	"Beethoven, Ludwig van {RISM:11035} ; Reicha ; Mozart, Wolfgang Amadeus {RISM:115324} "	"Groupe d'harmonie de l'Orchestre de la Ville de Genève ; Moog ; Rodet ; Kling ; Naumann ; Vanderoost ; Gibot ; de Bas ; Marschall"		
"BMU DG4 F001414"	"bmu_dg4_f001414"	"1880-1881"	"1881.03.26"	"1 p. ; 22 cm"	"Genève, Salons de l'Hôtel Bellevue"	"Soirée familière donné par la Société genevoise mixte Galin-Paris-Chevé"	"Thomas, Ambroise {RISM:135452} ; Fauré, Gabriel {RISM:41731} ; Bazin ; Chopin, Fryderyk Franciszek {RISM:51160} ; Sacchini, Antonio {RISM:30002777} ; Daudet, Alphonse {RISM:30043895} ; Bordèse ; Rousseau, Jean-Jacques {RISM:67075}"	"Société Galin-Paris-Chevé"		
"BMU DG4 F001415"	"bmu_dg4_f001415"	"1880-1881"	"1881.04.03"	"1 p. ; 30 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"La vie parisienne ; Les troubadours ; Les vivacités du capitaine Tic ; Les charbonniers"	"Offenbach, Jacques {RISM:111831} ; Largeot ; Labiche ; Martin ; Costé "	"Théâtre des Bouffes parisiens ; Cadet-Grégoire (Mme) ; Napoli, Felice; Grégoire, Victor ; Grégoire, Alphonse ; Chauvière ; Bonnet, Henry ; Roger ; Albert ; Marie ; Ariani (Mme) ; Grégoire, Joseph"		
"BMU DG4 F001416"	"bmu_dg4_f001416"	"1880-1881"	"1881.04.07"	"1 p. ; 28 cm"	"Genève, Salle des amis de l'Instruction"	"Soirée de littérature classique donnée par M. Alphonse Scheler"	"Schumann, Robert {RISM:131206} ; Corneille, Pierre {RISM:30026743} ; Hauser ; La Fontaine, Jean de {RISM:158402} ; Racine, Jean {RISM:32452} ; Molière {RISM:119611} ; Spohr, Louis {RISM:149499} "	"Société des Belles-Lettres ; Scheler, Alphonse ; H.F. ; S. D. ; E. L. ; G. F. ; F. ; A. ; R. ; H. V. ; E. F. ; A. R. ; W. L. ; H. V. ; G. A. ; G. L. ; G. S. ; C. R. ; A. R. ; E. T. "		
"BMU DG4 F001421"	"bmu_dg4_f001421"	"1880-1881"	"1881.05.15"	"1 p. ; 28 cm"	"Genève, Cirque de Plainpalais"	"Soirée-concert donnée par l'Union instrumentale genevoise"	"Gurtner, Anton {RISM:30107890} ; Peplow ; Gentil ; Hubner "	"Union instrumentale genevoise (Fanfare municipale de la Ville de Genève) ;  X. "		
"BMU DG4 F001422"	"bmu_dg4_f001422"	"1880-1881"	"1881.05.17"	"1 p. ; 30 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"Les cent vierges ; Le violoneux"	"Lecocq, Charles {RISM:85756} ; Clairville {RISM:30077912} ; Chivot ; Duru ; Mestespes ; Chevalet ; Offenbach, Jacques {RISM:111831}"	"Théâtre des Bouffes parisiens ; Cadet-Grégoire (Mme) ; Grégoire, Baptiste ; Grégoire, Joseph ; Grégoire, Victor ; Roche ; Grégoire, Alphonse ; Polydor ; Fernand ; Lestiot ; Frederic ; Homberg ; Desjardins, Blanche ; Spina (Mme) ; Eva ; Théo (Mme) ; Ariani (Mme) ; Polydor (Mme) ; Florentin (Mme) ; Guérini (Mme) ; Frederic (Mme) ; Allemand (Mme) ; Nina ; Duchaussoy"		
"BMU DG4 F001423"	"bmu_dg4_f001423"	"1880-1881"	"1881.05.18"	"1 p. ; 30 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"Niniche"	"Boulard ; Hennequin, Alfred {RISM:41007677} ; Millaud, Albert {RISM:41007678}"	"Théâtre des Bouffes parisiens ; Cadet-Grégoire (Mme) ; Grégoire, Baptiste ; Grégoire, Joseph ; Grégoire, Victor ; Florentin ; Roche ; Polydor ; Fernand ; Estiot ; Fréderic ; Homberg ; Bonnet ; Allemand ; Desjardins, Blanche ; Spina (Mme) ; Eva ; Théo (Mme) ; Ariani (Mme) ; Polydor (Mme) ; Florentin (Mme) ; Guérini (Mme) ; Fréderic (Mme) "		
"BMU DG4 F001282"	"bmu_dg4_f001282"	"1880-1881"	"1881.06.05"	"1 p. ; 39 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"Les domestiques ; Le violoneux ; La Périchole ; Pomme d'Api"	"Grangé, Eugène {RISM:41008018} ; Deslandes ; Offenbach, Jacques {RISM:111831} ; Chevalet ; Meilhac, Henri {RISM:86908}  ; Halévy, Ludovic {RISM:40918}  ; Busnach, W. "	"Théâtre des Bouffes parisiens ; Grégoire, Baptiste ; Pierre ; Duchaussoy ; Desjardins (Mme) ; Reinette ; Simon-Mey (Mme) ; Grégoire, Joseph ; Grégoire, Alphonse ; Grégoire, Victor ; Roche ; Fernand ; Frédéric ; Polydor ; Homberg ; Bonnet ; Théo (Mme) ; Spina (Mme) ; Blanche (Mme) ; Ariani (Mme) ; Eva (Mme) ; Florentin (Mme) ; Polydor (Mme)"		
"BMU DG4 F001281"	"bmu_dg4_f001281"	"1880-1881"	"1881.06.26"	"1 p. ; 40 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"La Belle Hélène ; Le petit Faust ; Jeanne qui pleure et Jean qui rit"	"Offenbach, Jacques {RISM:111831} ; Meilhac, Henri {RISM:86908}  ; Halévy, Ludovic {RISM:40918}  ; Hervê ; Crémieux ; Jamie ; Nuitter, Ch. ; Tréfeu, E. "	"Théâtre des Bouffes parisiens ; Grégoire, Joseph ; Grégoire, Victor ; Grégoire, Baptiste ; Lyonel ; Frédéric ; Roche ; Estiot ; Polydor ; Fernand ; Desjardins (Mme) ; Spina (Mme) ; Polydor (Mme) ; Eva (Mme); Théo (Mme) ; Sichel (Mme) ; Montvaillant ; Ariani (Mme) ; Guérini (Mme) ; Florentin (Mme) ; Allemand (Mme) ;  Nina (Mme) ; Louise (Mme) ; Blanche (Mme) ; "		
"BMU DG4 F001434"	"bmu_dg4_f001434"	"1880-1881"	"1881.07.23"	"1 p. ; 28 cm"	"Genève, Coulouvrenière (Théâtre des Bouffes parisiens)"	"La grande duchesse de Gérolstein"	"Offenbach, Jacques {RISM:111831} ; Meilhac, Henri {RISM:86908} ; Halévy, Ludovic {RISM:40918} "	"Théâtre des Bouffes parisiens ; Cadet-Grégoire (Mme) ;  Leuters (Mlle) ; Achard, J. ; Grégoire, J. ; Grégoire, A. ; Roche ; Grégoire, V. ; Fernand ; Desjardins, B. ; Polydor (Mme) ; Florentin (Mme) ; Nina ; Guérini (Mme) ; Kling "		
"BMU DG4 F001438"	"bmu_dg4_f001438"	"1881-1882"	"1881.10.29"	"1 p. ; 31 cm"	"Genève, Salle de l'Athénée"	"Grand concert donné par Monsieur Charles Idé"	"Beethoven, Ludwig van {RISM:11035} ; Rossini, Gioachino {RISM:63766} ; Idé, Charles ; Luzzi, Luigi {RISM:30015608} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Massé, Victor {RISM:84236} ; Verdi, Giuseppe {RISM:137994} ; Sowinski"	"Idé, Charles ; Niestlé-Lenoir (Mme) ; Amsel, Henri ; Senger, Franz Ludwig Hugo von {RISM:30015297}"		
"BMU DG4 F001439"	"bmu_dg4_f001439"	"1881-1882"	"1881.11.15 ; 1881.11.29"	"4 p. ; 19 cm"	"Genève, Casino de Saint-Pierre"	"Trois séances de musique de chambre"	"Ruthardt, Adolphe ; Beethoven, Ludwig van {RISM:11035} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Haydn, Joseph {RISM:55803} ; Saint-Saëns, Camille {RISM:76734} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Schubert, Franz {RISM:111603} ; Schumann, Robert {RISM:131206}"	"Krausé, Ed. ; Ruthardt, Adolphe ; Schulz, O. ; Sternberg, J. ; Buisson, M ; Beer, César ; "		
"BMU DG3-3 F000730"	"bmu_dg3_3_f000730"	"1881-1882"	"1882.01.14"	"1 p. ; 32 cm"	"Genève, Conservatoire"	"Grand concert vocal et instrumental donné par Monsieur Léopold Ketten"	"Lucantoni ; Jensen, A. ; Liszt, Franz {RISM:107196} ; Thomas, A. ; Gomez ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Massenet, Jules {RISM:84264} ; Maillart ; Donizetti, Gaetano {RISM:18064} ; Verdi, Giuseppe {RISM:137994} ; Massé ; Sivori, Ernesto Camillo {RISM:142843} ; Accursi ; Ketten, Léopold ; Gounod, Charles-François {RISM:80479} ; Frantz, Robert ; Sachs, Jules ; Offenbach, Jacques {RISM:111831} "	"Ketten, Léopold ; Ketten (Mme) ; Morel, Marie ; Barberat ; Rey, Louis ; Alexy, Alex. ; Bosson (Mlle) "	"concert vocal et instrumental"	
"BMU DG4 F001443"	"bmu_dg4_f001443"	"1881-1882"	"1882.02.19"	"1 p. ; 28 cm"	"Genève, Salle des amis de l'Instruction"	"Soirée littéraire et musicale donnée par la section genevoise des étudiants suisses"	"Bovy-Lysberg, Charles-Samuel {RISM:30021919} ; Robandi ; Scheler, A. ; Gondinet, Edmond {RISM:77827} ; Fauré, Gabriel {RISM:41731} ; Verdi, Giuseppe {RISM:137994} ; Allard ; Lhuillier, Edmond {RISM:30005883} ; Labiche, Eugène {RISM:20002219} ; Lefranc"	"Section genevoise des étudiants suisses ; Scheler, Alphonse ; Ferraris, Pierre ; Provesi, Luiggi ; M. R. ; E. I. ; H. (Mme) ; A. J. (Mme) ; M. H. (Mme) ; S. M. ; M. G. ; E. D. ; G. A. ; L. D. ; M. H. ; E. G. "		
"BMU DG4 F001445/2"	"bmu_dg4_f001445"	"1881-1882"	"1882.03.21"	"2 p. ; 33 cm"	"Genève, Grand Théâtre"		"Offenbach, Jacques {RISM:111831} ; Barbier, Jules {RISM:5278} ; Carré, Michel {RISM:30026590}"	"Séran ; Vaillant-Couturier ; Kinnel ; Clary (Mlle) ; Beer, de ; Jalama ; Durand-Durieu (Mme) ; Darthenay ; Labat ; Amaury (Mlle) ; Ferraud ; Vandamme "		
"BMU DG3-3 F000731"	"bmu_dg3_3_f000731"	"1881-1882"	"1882.04.11"	"1 p. ; 24 cm"	"Genève, Conservatoire"	"Un seul et unique grand concert donné par le célèbre pianiste Henry Ketten"	"Beethoven, Ludwig van {RISM:11035} ; Ketten, Henri {RISM:30005443} ; Liszt, Franz {RISM:107196} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Weber, Carl Maria von {RISM:117485} ; Schumann, Robert {RISM:131206} ; Händel, Georg Friedrich {RISM:36552} "	"Ketten, Henri {RISM:30005443} "		
