"Giovanni Antonio Piani","Piani (Desplanes), Giovanni Antonio"
"Piantoni, Louis","Piantoni, Louis"
"Piatti","Piatti"
"Piatti, Alfredo","Piatti, Alfredo"
"Piazzolla, Astor","Piazzolla, Astor"
"Picand, Marjolaine","Picand, Marjolaine"
"Piccini","Piccini"
"Piccini, Niccolò","Piccinni, Niccolò"
"Piccinni, Niccolò","Piccinni, Niccolò"
"Pick-Mangiagalli, Riccardo","Pick-Mangiagalli, Riccardo"
"Pick, Hanns","Pick, Hanns"
"Pictet, Emilie","Pictet, Emilie"
"Pidoux, Gil","Pidoux, Gil"
"Pidoux, Pierre","Pidoux, Pierre"
"Pierné, Gabriel","Pierné, Gabriel"
"Pierné, Paul","Pierné, Paul"
"Janvier Pietrapertosa fils","Pietrapertosa, Janvier"
"Pietrapertosa, Janvier","Pietrapertosa, Janvier"
"Pigarelli, Luigi","Pigarelli, Luigi"
"Pignant","Pignant"
"Pignat, Vincent","Pignat, Vincent"
"Piguet-Blanc, Marthe","Piguet-Blanc, Marthe"
"Piguet, Claire Anne","Piguet, Claire Anne"
"Piguet, Jean-Claude","Piguet, Jean-Claude"
"Piguet, Margarita","Piguet, Margarita"
"Piguet, Olivier","Piguet, Olivier"
"Pijper, Willem","Pijper, Willem"
"Pilati, Auguste","Pilati, Auguste"
"Pilati, Mario","Pilati, Mario"
"Pilet","Pilet"
"Pilet, Ch. Ed.","Pilet, Ch. Ed."
"Pilet, Pierre","Pilet, Pierre"
"Pilet, William","Pilet, William"
"Pileur, George","Pileur, George"
"Pilkington, Francis","Pilkington, Francis"
"Pillevestre, Jules","Pillevestre, Jules"
"Pillois, Jacques","Pillois, Jacques"
"Pillonel Bacchetta, Catherine","Pillonel Bacchetta, Catherine"
"Pillonel, Roger","Pillonel, Roger"
"Pillonnel, Roger","Pillonel, Roger"
"Pincherle, Marc","Pincherle, Marc"
"Pingen, José","Pingen, José"
"Pingoud, Pierre-Alain","Pingoud, Pierre-Alain"
"Pinkard, Maceo","Pinkard, Maceo"
"Pinsuti, Ciro","Pinsuti, Ciro"
"Pinsutti, Ciro","Pinsuti, Ciro"
"Piot, Julien","Piot, Julien"
"Pirani, Eugenio","Pirani, Eugenio"
"G. B. Pirani","Pirani, G. B. "
"Pirouelle","Pirouelle"
"Pischner, Hans","Pischner, Hans"
"Johann Georg Pisendel","Pisendel, Johann Georg"
"Piston, Walter","Piston, Walter"
"Pitcher","Pitcher"
"Pitt, Percy","Pitt, Percy"
"Pittet, Marion","Pittet, Marion"
"Pittet, Sébastien","Pittet, Sébastien"
"Pittier, Jacques-Michel","Pittier, Jacques-Michel"
"Piutti, Carl","Piutti, Karl"
"Piutti, Karl","Piutti, Karl"
"Johann Peter Pixis","Pixis, Johann Peter"
"Pixton, Tonya","Pixton, Tonya"
"Pizzetti, Ildebrando","Pizzetti, Ildebrando"
"Planel, Louis","Planel, Louis"
"Planel, Robert","Planel, Robert"
"Planquette, Robert","Planquette, Robert"
"Planté, Francis","Planté, Francis"
"Plantevin, Régis","Plantevin, Régis"
"Plantin, Christophe","Plantin, Christophe"
"Plasse, Louis","Plasse, Louis"
"Giovanni Benedetto Platti","Platti, Giovanni Benedetto"
"Platti, Giovanni Battista","Platti, Giovanni Benedetto"
"Plé, Simon","Plé, Simone"
"Plé, Simone","Plé, Simone"
"Plettener, Guy","Plettener, Guy"
"Pleyel, Ignace Joseph","Pleyel, Ignace Joseph"
"Pleyel, Ignaz","Pleyel, Ignace Joseph"
"Ploetz, O.","Ploetz, O."
"Plog, Anthony","Plog, Anthony"
"Plötz, O.","Plötz, O."
"Plumcocq","Plumcocq"
"Heinrich Ludwig Christoph Plumhof","Plumhof, Henri"
"Plumhof, Henri","Plumhof, Henri"
"Plumhoff, Henry","Plumhof, Henri"
"Pochon, Alfred","Pochon, Alfred"
"Podbertsky, Theodor","Podbertsky, Theodor"
"Podpertsky, Th.","Podpertsky, Th."
"Poecker","Poecker"
"Poenitz, Franz","Poenitz, Franz"
"Poglietti, Alessandro","Poglietti, Alessandro"
"Poirier, Alain","Poirier, Alain"
"Poise, Ferdinand","Poise, Ferdinand"
"Poldini, Ede","Poldini, Ede"
"Armande de Polignac","Polignac, Armande de"
"Polignac, Armande de","Polignac, Armande de"
"Politano, Antonio","Politano, Antonio"
"Polivka, Eliane","Polivka, Eliane"
"Pollain, Fernand","Pollain, Fernand"
"Polonio, Eduardo","Polonio, Eduardo"
"Poltronieri","Poltronieri"
"Ivan Alexandrovitch Pomazansky","Pomazanskij, Ivan Aleksandrovič"
"Ponc, Miroslav","Ponc, Miroslav"
"Manuel Maria Ponce","Ponce, Manuel María"
"Manuel María Ponce","Ponce, Manuel María"
"Ponce, Manuel","Ponce, Manuel María"
"Poncet, Félicien","Poncet, Félicien"
"Ponchielli, Almicare","Ponchielli, Amilcare"
"Ponchielli, Amilcare","Ponchielli, Amilcare"
"Ponholzer, J.","Ponholzer, J."
"Pont, François","Pont, François"
"Poot, Marcel","Poot, Marcel"
"Pope, Andy","Pope, Andy"
"Popov, Georges","Popov, Georgi"
"Popov, Georgi","Popov, Georgi"
"Popper, David","Popper, David"
"Popy, Francis","Popy, Francis"
"Porpora, Nicola","Porpora, Nicola"
"Porpora, Nicolo","Porpora, Nicola"
"Porreglio, Domin.","Porreglio, Domin."
"Porta-Desarzens","Porta-Desarzens"
"Porta, José","Porta, José"
"Portat, Céline","Portat, Céline"
"Marcos António Portugal","Portugal, Marcos António"
"Possa, Rita","Possa, Rita"
"Postiglione","Postiglione"
"Pothin, Pierre","Pothin, Pierre"
"Potier, Henri","Potier, Henri"
"Poulenc, Francis","Poulenc, Francis"
"Poulin, A.","Poulin, A."
"R. P. Poulin","Poulin, R. P."
"Poumay, Juliette","Poumay, Juliette"
"Poupin, Jean-Yves","Poupin, Jean-Yves"
"Pourny, Charles","Pourny, Charles"
"Pourtalès, Guy de","Pourtalès, Guy de"
"Powell, John","Powell, John"
"Pozzoli, Ettore","Pozzoli, Ettore"
"Pradier, James","Pradier, James"
"Praetorius, Hieronymus","Praetorius, Hieronymus"
"Praetorius, Jacob","Praetorius, Jakob"
"Praetorius, Jakob","Praetorius, Jakob"
"Praetorius, Michael","Praetorius, Michael"
"Pramotton, Manuel","Pramotton, Manuel"
"Prat, Jacques","Prat, Jacques"
"Francesco Balilla Pratella","Pratella, Francesco Balilla"
"Press","Press"
"Pressia, S.","Pressia, S."
"Presti, Ida","Presti, Ida"
"Prévert, Jacques","Prévert, Jacques"
"Prévet, Albert","Prévet, Albert"
"Prévost, André","Prévost, André"
"Pricaz, Anne Claire","Pricaz, Anne Claire"
"Principe, Remigio","Principe, Remigio"
"Prinz, Nico","Prinz, Nico"
"Priora","Priora"
"Priuli, Giovanni","Priuli, Giovanni"
"Privas, Xavier","Privas, Xavier"
"Privat, Paul","Privat, Paul"
"Prnècek","Prnècek"
"Probaska, C.","Probaska, C."
"Proch, Heinrich","Proch, Heinrich"
"Proch, Henri","Proch, Heinrich"
"Proch, Henrich","Proch, Heinrich"
"Procházka, Jozef","Procházka, Josef"
"Prod'Hom-Defrancesco, Marinette","Prod'Hom-Defrancesco, Marinette"
"Prokesch, F.","Prokesch, F."
"Prokesch, Josef","Prokesch, Josef"
"Prokofiev, Sergey","Prokof'ev, Sergej Sergeevič"
"Sergej Sergeevič Prokofʹev","Prokof'ev, Sergej Sergeevič"
"Protivinsky, A.","Protivinsky, A."
"Protopopow","Protopopow"
"Proust, Charles","Proust, Charles"
"Provaznik, Anatol","Provazník, Anatol"
"Provenzale, Francesco","Provenzale, Francesco"
"Provesi, Louis","Provesi, Louis"
"Prudent, Emile","Prudent, Emile"
"Prudhomme, Sully","Prudhomme, Sully"
"Prume, François-Hubert","Prume, François-Hubert"
"Puccia, Irene","Puccia, Irene"
"Puccini, Giacomo","Puccini, Giacomo"
"Puech, Yanet","Puech, Yanet"
"Puget, Loïsa","Puget, Louise"
"Puget, Louisa","Puget, Louise"
"Puget, P.","Puget, P."
"Puget, Paul","Puget, Paul"
"Pugnani, Gaetano","Pugnani, Gaetano"
"Pugno, Raoul","Pugno, Raoul"
"Pujol, Emilio","Pujol, Emilio"
"Puliti-Santoliquido, Ornella","Puliti-Santoliquido, Ornella"
"Pulver, Ariane","Pulver, Ariane"
"Purcell, Daniel","Purcell, Daniel"
"Purcell, Henry","Purcell, Henry"
"Pylvänäinen, Seija-Sisko","Pylvänäinen, Seija-Sisko"
"Quaile, Elizabeth","Quaile, Elizabeth"
"Johann Joachim Quantz","Quantz, Johann Joachim"
"Quantz, Johann Joachim","Quantz, Johann Joachim"
"Quatuor à cordes Brancusi","Quatuor à cordes Brancusi"
"Quatuor Bernede","Quatuor Bernede"
"Quatuor de flûte Ondîne","Quatuor de flûte Ondîne"
"Quatuor du Conservatoire","Quatuor du Conservatoire"
"Quatuor Keller","Quatuor Keller"
"Quatuor Marquis de Saxe","Quatuor Marquis de Saxe"
"Quatuor Martinu","Quatuor Martinu"
"Quatuor Moeckli","Quatuor Moeckli"
"Quatuor Parisii","Quatuor Parisii"
"Quatuor Pro Arte","Quatuor Pro Arte"
"Quatuor Sine Nomine","Quatuor Sine Nomine"
"Quatuor Valère","Quatuor Valère"
"Queille, Anne","Queille, Anne"
"Quellier, Germaine","Quellier, Germaine"
"Quidant, Alfred","Quidant, Alfred"
"Quilter, Roger","Quilter, Roger"
"Quinet, Fernand","Quinet, Fernand"
"Quintette Opus 23","Quintette Opus 23"
"Raabe, Folke","Raabe, Folke"
"Rabaud, Henry","Rabaud, Henri"
"Rabaud, Henri","Rabaud, Henri"
"Rabaud, Hippolyte","Rabaud, Hippolyte"
"Rabelais, François","Rabelais, François"
"Rabey, René","Rabey, René"
"Rabot, François","Rabot, François"
"Raboud, Marie-Christine","Raboud, Marie-Christine"
"Rachmaninov, Sergei","Rachmaninov, Sergej Vasil'evič"
"Sergej Vasil'evič Rachmaninov","Rachmaninov, Sergej Vasil'evič"
"Racine, Jean","Racine, Jean"
"Rácz, Aladár","Rácz, Aladár"
"Rácz, Ladislas","Rácz, Ladislas"
"Radermacher, Erika","Radermacher, Erika"
"Radoux, Jean-Théodore","Radoux, Jean-Théodore"
"Raes, Alain","Raes, Alain"
"Raff, Joachim","Raff, Joachim"
"Rahlwes, Alfred","Rahlwes, Alfred"
"Rainer","Rainer"
"Rainer, Louis","Rainer, Louis"
"Raison, André","Raison, André"
"Rakos, Arnold","Rakos, Arnold"
"Ramann, Bruno","Ramann, Bruno"
"Rambert, Eugène","Rambert, Eugène"
"Rameau, Jean-Philippe","Rameau, Jean-Philippe"
"Rameau, Jean-Phlippe","Rameau, Jean-Philippe"
"Ramel","Ramel"
"Ramezan, Layla","Ramezan, Layla"
"Ramirez, José","Ramirez, José"
"Ramuz, Charles-Ferdinand","Ramuz, Charles-Ferdinand"
"Randazzo, Gabriele","Randazzo, Gabriele"
"Randegger, Alberto","Randegger, Alberto"
"Randel, Andreas","Randel, Andreas"
"Rangström, Ture","Rangström, Ture"
"Raoux","Raoux"
"Raphaël, Fernand","Raphaël, Fernand"
"Raphaël, Günther","Raphael, Günter"
"Rapin, Christophe","Rapin, Christophe"
"Rapin, Frédéric","Rapin, Frédéric"
"Rapin, Jean-Jacques","Rapin, Jean-Jacques"
"Rapin, Olga","Rapin, Olga"
"Rasetti, Amédée","Rasetti, Amedeo"
"Rasse, François","Rasse, François"
"Ratzenberger, Theodor","Ratzenberger, Theodor"
"Raubenheimer, Wouter","Raubenheimer, Wouter"
"Rauch, Andreas","Rauch, Andreas"
"Georg Wilhelm Rauchenecker","Rauchenecker, Georg Wilhelm"
"Raun, Hugo","Raun, Hugo"
"Rauski, Joseph","Rauski, Joseph-François"
"Rauss, Denis-François","Rauss, Denis-François"
"Rautavaara, Einojuhani","Rautavaara, Einojuhani"
"Ravarelli, Matteo","Ravarelli, Matteo"
"Ravel, Gabriel","Ravel, Gabriel"
"Ravel, Maurice","Ravel, Maurice"
"Jean Henri Ravina","Ravina, Henri"
"Ravina, Henri","Ravina, Henri"
"Ravina, Henry","Ravina, Henri"
"Ravina, Jean-Henri","Ravina, Henri"
"Ravizé, Angèle","Ravizé, Angèle"
"Ravussin, Maryvonne","Ravussin, Maryvonne"
"Raynaud","Raynaud"
"Raynaud-Burton","Raynaud-Burton"
"Raynaud, Armand","Raynaud, Armand"
"Rebel, François","Rebel, François"
"Rebel, Jean-Féry","Rebel, Jean Fery"
"Reber, Henri","Reber, Henri"
"Reber, Napoléon-Henri","Reber, Henri"
"Redon, Ernest","Redon, Ernest"
"Reetz, Martin","Reetz, Martin"
"Regamey, Constantin","Regamey, Constantin"
"Regamey, Cyril","Regamey, Cyril"
"Regard, Christine","Regard, Christine"
"Reger, Max","Reger, Max"
"Régis","Régis"
"Regnart, François","Regnart, François"
"Henri de Régnier","Régnier, Henri de"
"Régnier, Henri de","Régnier, Henri de"
"Reh, V.H.","Reh, V.H."
"Rehberg","Rehberg"
"Rehberg, Adolph","Rehberg, Adolf"
"Rehberg, Adolphe","Rehberg, Adolf"
"Rehberg, Willy","Rehberg, Willy"
"Rehfeld, Fabian","Rehfeld, Fabian"
"Reicha, Antoine","Reicha, Anton"
"Rejcha, Antonín","Reicha, Anton"
"Johann Friedrich Reichardt","Reichardt, Johann Friedrich"
"Reichardt, L.","Reichardt, L."
"M. A. Reichart","Reichart, M. A."
"Reichel, Bernard","Reichel, Bernard"
"Reichel, Daniel","Reichel, Daniel"
"Reichenstein","Reichenstein"
"Reichler, Claude","Reichler, Claude"
"Reimann, Aribert","Reimann, Aribert"
"Johann Adam Reicken","Reincken, Johann Adam"
"Johann Adam Reincken","Reincken, Johann Adam"
"Reinecke, Carl","Reinecke, Carl"
"Reinhardt, Django","Reinhardt, Django"
"Reinhold, Hugo","Reinhold, Hugo"
"Reinken, Johann A.","Reinken, Johann A."
"Reinsdorf, Otto","Reinsdorf, Otto"
"Reisserova, Julie","Reisserova, Julie"
"Carl Gottlieb Reissiger","Reissiger, Carl Gottlieb"
"Reiter, Adolphe","Reiter, Adolphe"
"Reményi, Ede","Reményi, Ede"
"Rémusat, Jean","Rémusat, Jean"
"Renard, Casimir","Renard, Casimir"
"Renard, F.","Renard, F."
"Renard, Jules","Renard, Jules"
"Renard, Pierre","Renard, Pierre"
"Renaud-Danthe, Philippe","Renaud-Danthe, Philippe"
"Renaud, Albert","Renaud, Albert"
"René, Charles","René, Charles"
"Renié, Henriette","Renié, Henriette"
"Catharina van Rennes","Rennes, Catharina van"
"Reno, Rolf","Reno, Rolf"
"Rentsch, Ernst","Rentsch, Ernst"
"Requet, Fabrice","Requet, Fabrice"
"Resch, Johann","Resch, Johann"
"Respighi, Ottorino","Respighi, Ottorino"
"Ressel","Ressel"
"Reuchsel, Amédée","Reuchsel, Amédée"
"Reuchsel, Maurice","Reuchsel, Maurice"
"Florizel von Reuter","Reuter, Florizel von"
"Reuter, Fritz","Reuter, Fritz"
"Reuther","Reuther"
"Rey, Barthélemy","Rey, Barthélemy"
"Rey, Etienne","Rey, Etienne"
"Rey, Louis","Rey, Louis"
"Reyer, Ernest","Reyer, Ernest"
"Reyer, Ernst","Reyer, Ernest"
"Reymond, Eugène","Reymond, Eugène"
"Reymond, Henri","Reymond, Henry"
"Reymond, Henry","Reymond, Henry"
"Reymond, Jean","Reymond, Jean"
"Reymond, Louis","Reymond, Louis"
"Reymond, Noëlle","Reymond, Noëlle"
"Reymondin, Olivier","Reymondin, Olivier"
"Reynaud","Reynaud"
"Reynaud, J.","Reynaud, J."
"Reynaud, L.","Reynaud, L."
"Reynaud, Louis","Reynaud, Louis"
"Reynold, Gonzague de","Reynold, Gonzague Fréderic de"
"Josef Gabriel Rheinberger","Rheinberger, Josef Gabriel"
"Rheinberger, Josef","Rheinberger, Josef Gabriel"
"Rheinberger, Joseph","Rheinberger, Josef Gabriel"
"Eléonore de Rheinhold","Rheinhold, Eléonore de"
"Rheinhold, Hugo","Rheinhold, Hugo"
"Carl Martin Rheinthaler","Rheinthaler, Carl Martin"
"Rhené-Baton","Rhené-Baton"
"Rhyming, Gudrun","Rhyming, Gudrun"
"Rhyn, Raphaël","Rhyn, Raphaël"
"Riadis, Emilios","Riadis, Emilios"
"Emile de Ribaupierre","Ribaupierre, Emile de"
"Ribaupierre, Madeleine de","Ribaupierre, Madeleine de"
"Marie de Ribeaucourt","Ribeaucourt, Marie de"
"Ribiollet, Edmond","Ribiollet, Edmond"
"Ricci, Federico","Ricci, Federico"
"Rich, Denyse","Rich, Denyse"
"Richard, Marjorie","Richard, Marjorie"
"Richardson, Ferdinando","Richardson, Ferdinand"
"Richardson, William","Richardson, William"
"Richepin, Jean","Richepin, Jean"
"Richina, Alain","Richina, Alain"
"Richli, Edouard","Richli, Edouard"
"Richoux, L.","Richoux, L."
"Richoz, Béatrice","Richoz, Béatrice"
"Carl Friedrich Richter","Richter, Carl Friedrich"
"Ernst Friedrich Eduard Richter","Richter, Ernst Friedrich Eduard"
"Ernst Friedrich Richter","Richter, Ernst Friedrich Eduard"
"Ernst Heinrich Leopold Richter","Richter, Ernst Heinrich Leopold"
"Richter, Karin","Richter, Karin"
"Karl Friedrich Enoch Richter","Richter, Karl Friedrich Enoch"
"Carl Heinrich Richter","Richter, Karl Heinrich"
"Richter, Nico","Richter, Nico"
"Rici","Rici"
"Rico, J.","Rico, J."
"Rico, Joseph","Rico, Joseph"
"Ricou, Laetitia","Ricou, Laetitia"
"Ricquier, Michel","Ricquier, Michel"
"Ridley","Ridley"
"Riedel, Carl","Riedel, Carl"
"Riedel, Hermann","Riedel, Hermann"
"Rieder, Inge","Rieder, Inge"
"Rieding, Oskar","Rieding, Oskar"
"De Riedmatten, Sara","Riedmatten, Sara de"
"Rieger, J.","Rieger, J."
"Teresa del Riego","Riego, Teresa del"
"Riemann, Hugo","Riemann, Hugo"
"Ries, Ferdinand","Ries, Ferdinand"
"Ries, Franz","Ries, Franz"
"Rieti, Vittorio","Rieti, Vittorio"
"Rietz, Julius","Rietz, Julius"
"Rieux, Louis","Rieux, Louis"
"Riffaud, Léon","Riffaud, Léon"
"Riga, François","Riga, François"
"Righetti, Benjamin","Righetti, Benjamin"
"Righini","Righini"
"Righini, Vincenzo","Righini, Vincenzo"
"Rigo, Jules","Rigo, Jules"
"Rigolet, Nadia","Rigolet, Nadia"
"Riisager, Knudåge","Riisager, Knudåge"
"Riley, Terry","Riley, Terry"
"Rilke, Rainer Maria","Rilke, Rainer Maria"
"Laurent de Rillé","Rillé, François-Anatole-Laurent de"
"Rimano","Rimano"
"Rimbaud, Arthur","Rimbaud, Arthur"
"Nikolay Andreyevich Rimsky-Korsakov","Rimskij-Korsakov, Nikolaj Andreevič"
"Rimsky-Korsakov, Nikolay Andreyevich","Rimskij-Korsakov, Nikolaj Andreevič"
"Rinaldi","Rinaldi"
"Rinaldi, Gaetano","Rinaldi, Gaetano"
"Rinaldi, Giovanni","Rinaldi, Giovanni"
"Rinaldi, Pietro","Rinaldi, Pietro"
"Johann Christian Heinrich Rinck","Rinck, Johann Christian Heinrich"
"Ringeisen, M.","Ringeisen, M."
"Ringeissen, Bernard","Ringeissen, Bernard"
"Rinner","Rinner"
"Riquier, Guiraut","Riquier, Guiraut"
"Risler, Sébastien","Risler, Sébastien"
"Ristori, Emile","Ristori, Emile"
"Ritter","Ritter"
"Ritter, Christian","Ritter, Christian"
"Ritter, J.","Ritter, J."
"Ritter, T.","Ritter, T."
"Ritter, Théodore","Ritter, Théodore"
"Ritz","Ritz"
"Ritz, J.","Ritz, J."
"Ritz, Jean","Ritz, Jean"
"Rivier, Jean","Rivier, Jean"
"Rivier, Jenny","Rivier, Jenny"
"Rixner, Josef","Rixner, Joseph"
"Rizzi, Cleto","Rizzi, Cleto"
"Robaudi, Vincenzo","Robaudi, Vincenzo"
"Roberjot, Patrice","Roberjot, Patrice"
"Roberrecht","Roberrecht"
"Robert  ","Robert"
"Robert, George","Robert, George"
"Robert, Lucie","Robert, Lucie"
"Robillard, Victor","Robillard, Victor"
"Robine, René","Robine, René"
"Roca Silva, Aline","Roca Silva, Aline"
"Rocca, Lodovico","Rocca, Lodovico"
"Rochat, Alain","Rochat, Alain"
"Rochat, Jean","Rochat, Jean"
"Rochat, Marie-Louise","Rochat, Marie-Louise"
"Rochat, Pierre","Rochat, Pierre"
"Rode, Pierre","Rode, Pierre"
"Rodelli","Rodelli"
"Rodgers, Richard","Rodgers, Richard"
"Rodrigo, Joaquín","Rodrigo, Joaquín"
"Rodriguez, Felipe","Rodriguez, Felipe"
"Roegiers, Micheline","Roegiers, Micheline"
"Roehrich, Henri","Roehrich, Henri"
"Roesgen, Marguerite","Roesgen-Champion, Marguerite"
"Roesgen-Champion, Marguerite","Roesgen-Champion, Marguerite"
"Roessel, Louis","Roessel, Louis"
"Roger-Ducasse, Jean","Roger-Ducasse, Jean"
"Rohde, Eduard","Rohde, Eduard"
"Rohwer, Jens","Rohwer, Jens"
"Rôisin-Kraege, Vanessa","Rôisin-Kraege, Vanessa"
"Manuel, Roland","Roland-Manuel"
"Roland-Manuel","Roland-Manuel"
"Roland, Emmanuel","Roland, Emmanuel"
"Rolland, Marion","Rolland, Marion"
"Rollé, Emile","Rollé, Emile"
"Johann Heinrich Rolle","Rolle, Johann Heinrich"
"Rollinat, Maurice","Rollinat, Maurice"
"Romagnezy","Romagnezy"
"Romain","Romain"
"Romain, F.","Romain, F."
"Roman, Jacques","Roman, Jacques"
"Romascano","Romascano"
"Romascano, Stéphane","Romascano, Stéphane"
"Romberg, Andreas","Romberg, Andreas"
"Bernhard Heinrich Romberg","Romberg, Bernhard Heinrich"
"Romberg, Bernhard","Romberg, Bernhard Heinrich"
"Römer, Dieter","Römer, Dieter"
"Romieux, Charles","Romieux, Charles"
"Romitelli, Fausto","Romitelli, Fausto"
"Romsberg, William","Romsberg, William"
"Ronchini, Ferdinando","Ronchini, Ferdinando"
"Ronsard, Pierre de","Ronsard, Pierre de"
"Rontani, Raffaele","Rontani, Raffaello"
"Rontani, Raffaello","Rontani, Raffaello"
"Rontgen, Julius","Röntgen, Julius"
"Röntgen, Julius","Röntgen, Julius"
"[?], Roode","Roode"
"Van der Roost, Jan","Roost, Jan van der"
"Joseph Guy Marie Ropartz","Ropartz, Joseph Guy"
"Joseph Guy Ropartz","Ropartz, Joseph Guy"
"Ropartz, Joseph Guy","Ropartz, Joseph Guy"
"Roques, Léon","Roques, Léon"
"Rosa, Salvator","Rosa, Salvator"
"Rosat, Suzanne","Rosat, Suzanne"
"Rose, Alfred","Rose, Alfred"
"Rosen, Michel","Rosen, Michel"
"Rosenhain, Jacob","Rosenhain, Jakob"
"Rosenlecker, Georges","Rosenlecker, Georges"
"Rosenmüller, Johann","Rosenmüller, Johann"
"Rosenmund, J.","Rosenmund, J."
"Rosenthal, Manuel","Rosenthal, Manuel"
"Rosenthal, Moritz","Rosenthal, Moriz"
"Rosenthal, Moriz","Rosenthal, Moriz"
"Rosi, Eugène","Rosi, Eugène"
"Rossano, Fernando","Rossano, Fernando"
"Rossari, G.","Rossari, G."
"Rossel, François","Rossel, François"
"Rosselet, Frédéric","Rosselet, Frédéric"
"Rossellini, Renzo","Rossellini, Renzo"
"Rossi","Rossi"
"Rossi, Francesco","Rossi, Francesco"
"Rossi, Luigi","Rossi, Luigi"
"Rossi, Madeleine","Rossi, Madeleine"
"Michel Angelo Rossi","Rossi, Michelangelo"
"Rossi, Michelangelo","Rossi, Michelangelo"
"Rossi, Nino","Rossi, Nino"
"Rossiaud, Gladys","Rossiaud, Gladys"
"Rossier, E. W.","Rossier, E. W."
"Rossini, Gioacchino","Rossini, Gioachino"
"Rossini, Gioachino","Rossini, Gioachino"
"Rossini, Goiacchino","Rossini, Gioachino"
"Rössler","Rössler"
"Rostan, Odile","Rostan, Odile"
"Rostand, Alexis","Rostand, Alexis"
"Rostropovich, Mstislav","Rostropovich, Mstislav"
"Rota, Nino","Rota, Nino"
"Rotaru, Doina","Rotaru, Doina"
"Roth","Roth"
"Roth, A.","Roth, A."
"Röthig, B.","Röthig, B."
"Nathaniel de Rothschild","Rothschild, Nathaniel de"
"Rotoli, Augusto","Rotoli, Augusto"
"Baronne Willy de Rotschild","Rotschild, baronne Willy de"
"Rotschy","Rotschy"
"Rotschy, Henri","Rotschy, Henri"
"A. de Roubaix","Roubaix, A. de"
"Roubakine, Boris","Roubakine, Boris"
"Roubier, Henri","Roubier, Henri"
"Rouchadze, Ethery","Rouchadze, Ethery"
"Roud, Gustave","Roud, Gustave"
"Rouger, Jean","Rouger, Jean"
"Rougeron, Philippe","Rougeron, Philippe"
"Rougnon, Paul","Rougnon, Paul"
"Rouiller, Albert","Rouiller, Albert"
"Roulet, Bertrand","Roulet, Bertrand"
"Rousse, Alfred","Rousse, Alfred"
"Rousseau, Jean-Jacques","Rousseau, Jean-Jacques"
"Rousseau, Marcel","Rousseau, Marcel"
"Rousseau, Samuel","Rousseau, Samuel"
"Roussel, Albert","Roussel, Albert"
"Roux, Ann","Roux, Ann"
"Roux, F.","Roux, F."
"Rovelli, Pietro","Rovelli, Pietro"
"Rovinazzi, Riccardo","Rovinazzi, Riccardo"
"Rovira, Louis","Rovira, Louis"
"Rowley, Alec","Rowley, Alec"
"Roy, Alphonse","Roy, Alphonse"
"Roze, Nicolas","Roze, Nicolas"
"Roze, Pascal","Roze, Pascal"
"Rozycki","Rozycki"
"Rozycki, Ludomir","Rozycki, Ludomir"
"Rubackyte, Muza","Rubackyte, Muza"
"Rubin, Jonathan","Rubin, Jonathan"
"Anton Grigor'evič Rubinštejn","Rubinstein, Anton"
"Anton Grigor´evič Rubinštejn","Rubinstein, Anton"
"Rubinstein, Anton","Rubinstein, Anton"
"Nicolaï Grigoriévitch Rubinstein","Rubinstein, Nikolai"
"Nikolaï Grigoriévitch Rubinstein","Rubinstein, Nikolai"
"Rubinstein, Nicolas","Rubinstein, Nikolai"
"Rubio, Miguel","Rubio, Miguel"
"Rucquoy, Fr.","Rucquoy, Fr."
"Rudasigwa, Jocelyne","Rudasigwa, Jocelyne"
"Rüdiger, P.","Rüdiger, P."
"Ruedlinger","Ruedlinger"
"Rueff, Janine","Rueff, Janine"
"Ruegg, J.","Ruegg, J."
"Ruegg, Jacques","Ruegg, Jacques"
"Ruegger, Henri","Ruegger, Henri"
"Ruffo, Vincenzo","Ruffo, Vincenzo"
"Ruiz García, Yuram","Ruiz García, Yuram"
"Ruiz Lastres, Magaly","Ruiz Lastres, Magaly"
"Rumley, Nelly","Rumley, Nelly"
"Rummel, Joseph","Rummel, Joseph"
"Walter Morse Rummel","Rummel, Walter Morse"
"Runswick, Daryl","Runswick, Daryl"
"Rupès, Georges","Rupès, Georges"
"Rusiecki, Stefan","Rusiecki, Stefan"
"Russel, Oswald","Russel, Oswald"
"Fiedrich Wilhelm Rust","Rust, Friedrich Wilhelm"
"Friedrich Wilhelm Rust","Rust, Friedrich Wilhelm"
"Ruthardt, Ad.","Ruthardt, Ad."
"Ruthardt, Adolf","Ruthardt, Adolf"
"Rutini, Giovanni Maria","Rutini, Giovanni Maria"
"Rutkowski, Napoleon","Rutkowski, Napoleon"
"Rutland","Rutland"
"Ruyssen","Ruyssen"
"Rybicki-Varga, Susan","Rybicki-Varga, Susan"
"Rych, Denise","Rych, Denise"
"Rydin, Alexandre","Rydin, Alexandre"
"Ryndina, Eleonora","Ryndina, Eleonora"
"Rzewski, Frederic","Rzewski, Frederic"
"S'Jongers","S'Jongers"
"Sabadini, Bernardo","Sabadini, Bernardo"
"Victor de Sabata","Sabata, Victor de"
"Sabatier, Pauline","Sabatier, Pauline"
"Sabatier, Pierre","Sabatier, Pierre"
"Saboly, Nicolas","Saboly, Nicolas"
"Pierre P. de Sabouroff","Sabouroff, Pierre P. de"
